TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,qCaretaker,PlantDate,DBH,PlotSize,Latitude,Longitude
87840,DPW Maintained,Prunus domestica 'Mariposa' :: Mariposa Plum,150 Golden Gate Ave,1,Sidewalk: Curb side : Cutout,Private,6/6/08 0:00,5,3x3,37.78203231,-122.4130851
89302,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,504- 508 Broadway,2,Sidewalk: Curb side : Cutout,Private,10/28/08 0:00,6,3x3,37.7980748,-122.4057241
91907,DPW Maintained,Pittosporum undulatum :: Victorian Box,1634 Irving St,1,Sidewalk: Curb side : Cutout,DPW,12/15/08 0:00,3,3x3,37.76369387,-122.4753698
86008,DPW Maintained,Prunus serrulata :: Ornamental Cherry,1726 28th Ave,1,Sidewalk: Curb side : Cutout,DPW,1/12/07 0:00,3,3x3,37.75512819,-122.4861167
86006,DPW Maintained,Prunus serrulata :: Ornamental Cherry,1766 28th Ave,1,Sidewalk: Curb side : Cutout,DPW,1/12/07 0:00,3,3x3,37.7544549,-122.4860748
124720,DPW Maintained,Prunus cerasifera 'Atropurpurea' :: Purple-Leaf Plum,701x York St,2,Sidewalk: Curb side : Cutout,Private,12/5/16 0:00,3,3x3,37.76043282,-122.4088299
84557,Permitted Site,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,1111X Sanchez St,2,Sidewalk: Curb side : Cutout,Private,12/27/12 0:00,5,4x4,37.75150165,-122.4296186
6525,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1200X Evans Ave,17,Median : Cutout,DPW,9/14/06 0:00,3,15,37.7395401,-122.3822826
54789,DPW Maintained,Ficus microcarpa :: Chinese Banyan,271 Tocoloma Ave,1,Sidewalk: Curb side : Cutout,Private,8/2/72 0:00,21,,37.71179957,-122.3979924
178876,Permitted Site,Prunus serrulata :: Ornamental Cherry,852 Paris St,2,Sidewalk: Curb side : Cutout,Private,7/12/05 0:00,1,Width 2ft,37.71599132,-122.4393049
40323,DPW Maintained,Pittosporum undulatum :: Victorian Box,3367 Washington St,1,Sidewalk: Curb side : Cutout,Private,5/14/99 0:00,5,,37.78975725,-122.4483274
95907,DPW Maintained,Prunus cerasifera :: Cherry Plum,1438 28th Ave,1,Sidewalk: Curb side : Cutout,Private,7/27/11 0:00,2,3x3,37.76050276,-122.4865122
116518,DPW Maintained,Ficus nitida :: Laurel Fig,480 FILLMORE ST,1,Sidewalk: Curb side : Cutout,Private,4/7/16 0:00,3,9x6,37.77380134,-122.4306328
65315,DPW Maintained,Prunus cerasifera :: Cherry Plum,543 Blanken Ave,1,Sidewalk: Curb side : Cutout,Private,9/20/89 0:00,18,,37.71109034,-122.3966245
31492,DPW Maintained,Pittosporum undulatum :: Victorian Box,49 Worth St,1,Sidewalk: Curb side : Cutout,Private,5/1/95 0:00,10,,37.75452047,-122.4398315
27811,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,350X The Embarcadero,10,Sidewalk: Curb side : Cutout,Port,7/15/94 0:00,12,4x4,37.79806025,-122.3963595
85943,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1538 26th Ave,1,Sidewalk: Curb side : Cutout,DPW,12/18/06 0:00,3,3x3,37.75876867,-122.4842445
69122,Permitted Site,Ficus nitida :: Laurel Fig,3744 20th St,1,Sidewalk: Curb side : Cutout,Private,1/18/94 0:00,22,5x9,37.75837348,-122.4245252
31694,DPW Maintained,Prunus cerasifera :: Cherry Plum,78 Downey St,1,Sidewalk: Curb side : Cutout,Private,6/19/95 0:00,6,,37.76760745,-122.4472443
22745,DPW Maintained,Pittosporum undulatum :: Victorian Box,1575 Turk St,7,Sidewalk: Curb side : Cutout,Private,4/23/90 0:00,12,3x3,37.78014263,-122.4343866
253085,DPW Maintained,Pittosporum undulatum :: Victorian Box,2849X Alemany Blvd,18,Sidewalk: Curb side : Cutout,DPW,10/13/17 10:40,3,3X3,37.71322587,-122.4500992
51285,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,3129 Mission St,1,Sidewalk: Curb side : Cutout,DPW,8/10/11 0:00,3,3x3,37.74719326,-122.4185267
46394,DPW Maintained,Pittosporum crassifolium :: Karo Tree,1978 45th Ave,1,Sidewalk: Curb side : Cutout,Private,8/1/08 0:00,3,3x3,37.74968411,-122.5040218
86383,DPW Maintained,Prunus serrulata :: Ornamental Cherry,1465 26th Ave,1,Sidewalk: Curb side : Cutout,DPW,12/20/06 0:00,3,3x3,37.76015314,-122.4844827
31234,DPW Maintained,Prunus cerasifera :: Cherry Plum,2558 16th Ave,2,Sidewalk: Curb side : Cutout,Private,4/4/95 0:00,6,,37.74024768,-122.4722055
10018,Permitted Site,Prunus cerasifera :: Cherry Plum,205 Guerrero St,1,Sidewalk: Curb side : Cutout,Private,9/28/93 0:00,6,3x3,37.76729152,-122.4242077
97459,DPW Maintained,Prunus cerasifera :: Cherry Plum,198x Venus St,4,Sidewalk: Curb side : Cutout,Private,10/24/12 0:00,7,3x3,37.73026279,-122.39811
50204,DPW Maintained,Pittosporum undulatum :: Victorian Box,755@ BALBOA 26th Ave,1,Sidewalk: Curb side : Cutout,Private,8/17/04 0:00,6,,37.77522021,-122.485553
52674,DPW Maintained,Pittosporum undulatum :: Victorian Box,470  REVISED 36th Ave,11,Sidewalk: Curb side : Cutout,Private,4/26/06 0:00,12,,37.78018826,-122.4964812
65069,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2221 Baker St,1,Sidewalk: Curb side : Cutout,Private,6/5/89 0:00,14,,37.79162796,-122.4446307
56009,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',643 Front St,1,Sidewalk: Curb side : Cutout,Private,6/12/73 0:00,14,,37.79752598,-122.3997207
22725,DPW Maintained,Pittosporum undulatum :: Victorian Box,1525 Turk St,2,Sidewalk: Curb side : Cutout,Private,9/8/92 0:00,12,3X3,37.78017746,-122.4341333
9032,Permitted Site,Pittosporum crassifolium :: Karo Tree,5401 Geary Blvd,1,Sidewalk: Curb side : Cutout,Private,5/1/94 0:00,12,3X3,37.78011719,-122.4773918
13517,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,333 Market St,11,Sidewalk: Curb side : Cutout,DPW,11/25/19 10:29,3,4X4,37.79217558,-122.3974577
84400,DPW Maintained,Prunus x yedoensis :: Yoshino Cherry,611-613 08th Ave,1,Sidewalk: Curb side : Cutout,Private,8/4/08 0:00,3,3x3,37.77685519,-122.4662038
102542,Undocumented,Pittosporum undulatum :: Victorian Box,499 Illinois St,3,Sidewalk: Curb side : Cutout,Private,7/15/16 0:00,3,5x5,37.76685165,-122.3890948
107938,Permitted Site,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,613 Faxon Ave,2,Sidewalk: Curb side : Cutout,Private,11/6/14 0:00,3,3x3,37.7248877,-122.4600238
42726,DPW Maintained,Pittosporum undulatum :: Victorian Box,1790 Yosemite Ave,7,Sidewalk: Curb side : Cutout,Private,6/26/00 0:00,7,,37.72888252,-122.3950632
69453,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,459 33rd Ave,1,Sidewalk: Curb side : Cutout,Private,5/16/94 0:00,15,6x9,37.78054647,-122.4934419
43758,DPW Maintained,Prunus cerasifera :: Cherry Plum,187 17th Ave,1,Sidewalk: Curb side : Cutout,Private,7/26/00 0:00,5,,37.78447824,-122.4765454
235023,DPW Maintained,Pittosporum undulatum :: Victorian Box,559 Douglass St,1,Sidewalk: Curb side : Cutout,Private,1/10/86 0:00,14,Width 3ft,37.75465206,-122.4387499
28216,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,300X King St,22,Sidewalk: Curb side : Cutout,DPW,1/23/14 23:00,12,,37.77639884,-122.3941356
21632,DPW Maintained,Ficus retusa nitida :: Banyan Fig,1615 Sutter St,6,Sidewalk: Curb side : Cutout,DPW,4/4/91 0:00,12,4X4,37.78676966,-122.4273755
40369,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,501- 513 Broadway,2,Sidewalk: Curb side : Cutout,Private,5/26/99 0:00,6,4x4,37.79790127,-122.4056707
54865,DPW Maintained,Pittosporum undulatum :: Victorian Box,1845 Hayes St,1,Sidewalk: Curb side : Cutout,Private,8/17/72 0:00,14,,37.77377289,-122.4469169
64617,DPW Maintained,Prunus blireiana :: Flowering Plum,1635 Chestnut St,1,Sidewalk: Curb side : Cutout,Private,8/15/88 0:00,6,,37.80150528,-122.4302969
68232,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',106 Cervantes Blvd,1,Sidewalk: Curb side : Cutout,Private,8/9/93 0:00,9,,37.80420786,-122.4393457
60493,DPW Maintained,Pittosporum undulatum :: Victorian Box,1239 Scott St,1,Sidewalk: Curb side : Cutout,Private,12/1/82 0:00,10,,37.78139377,-122.4374516
185733,DPW Maintained,Pittosporum crassifolium :: Karo Tree,2101 Sunset Blvd,65,Sidewalk: Property side : Yard,Private,3/25/20 0:00,3,Width 0ft,37.74612399,-122.4950043
86331,DPW Maintained,Prunus serrulata :: Ornamental Cherry,2259 25th Ave,1,Sidewalk: Curb side : Cutout,DPW,12/18/06 0:00,3,3x3,37.74539592,-122.4823779
60787,DPW Maintained,Prunus cerasifera :: Cherry Plum,210 Ewing Ter,1,Sidewalk: Curb side : Cutout,Private,3/14/83 0:00,6,,37.7803879,-122.4491131
91984,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1243 09th Ave,1,Sidewalk: Curb side : Cutout,DPW,2/20/09 0:00,3,3x3,37.76510451,-122.4664545
28244,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,3260 San Bruno Ave,1,Sidewalk: Curb side : Cutout,DPW,3/20/03 0:00,12,2X3,37.72080872,-122.4009274
64112,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2370 North Point St,1,Sidewalk: Curb side : Cutout,Private,11/18/87 0:00,14,,37.80248348,-122.4462209
59036,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,3332 21st St,1,Sidewalk: Curb side : Cutout,Private,5/6/15 0:00,3,3x3,37.75692831,-122.42187
81503,DPW Maintained,Prunus cerasifera :: Cherry Plum,38 West View Ave,1,Sidewalk: Curb side : Cutout,Private,6/11/10 0:00,4,3x3,37.73104612,-122.4183696
112369,Section 143,Prunus cerasifera :: Cherry Plum,550 Jessie St,2,Sidewalk: Curb side : Cutout,Private,7/24/15 0:00,3,3x3,37.78100166,-122.4101207
101919,Section 806 (d),Platanus x hispanica :: Sycamore: London Plane,1401X California St,1,Sidewalk: Curb side : Cutout,Private,12/7/12 0:00,9,3x3,37.79083404,-122.4179416
116509,DPW Maintained,Ficus nitida :: Laurel Fig,1500x Waller St,3,Sidewalk: Curb side : Cutout,Private,6/13/16 0:00,3,3x3,37.76897678,-122.4485535
55892,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',3146 Broderick St,1,Sidewalk: Curb side : Cutout,Private,5/8/73 0:00,15,,37.79948629,-122.4443738
51922,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',101 Walnut St,5,Sidewalk: Curb side : Cutout,Private,7/20/05 0:00,9,,37.79030714,-122.4492189
23006,DPW Maintained,Platanus racemosa :: California Sycamore,766 Valencia St,2,Sidewalk: Curb side : Cutout,Private,2/23/94 0:00,8,3X3,37.76061325,-122.4215852
32949,DPW Maintained,Prunus cerasifera :: Cherry Plum,166 Connecticut St,1,Sidewalk: Curb side : Cutout,Private,8/19/11 0:00,4,,37.76417784,-122.3977574
58912,DPW Maintained,Ficus microcarpa :: Chinese Banyan,2308 Filbert St,1,Sidewalk: Curb side : Cutout,Private,3/12/80 0:00,18,,37.79784901,-122.4375493
31909,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2227 15th Ave,2,Sidewalk: Curb side : Cutout,Private,6/26/95 0:00,14,,37.7464422,-122.4713515
44806,DPW Maintained,Prunus serrulata :: Ornamental Cherry,1284 28th Ave,1,Sidewalk: Curb side : Cutout,Private,4/12/01 0:00,2,,37.76349252,-122.4867171
38589,DPW Maintained,Prunus cerasifera :: Cherry Plum,1606 Quesada Ave,1,Sidewalk: Curb side : Cutout,Private,9/17/98 0:00,6,,37.73246771,-122.389743
58775,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1151 Rhode Island St,1,Sidewalk: Curb side : Cutout,Private,8/13/79 0:00,21,,37.75527064,-122.4015644
49556,DPW Maintained,Prunus serrulata :: Ornamental Cherry,50 Arco Way,1,Sidewalk: Curb side : Cutout,Private,5/5/03 0:00,5,,37.72713605,-122.4441865
45635,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,851 Van Ness Ave,4,Sidewalk: Curb side : Cutout,Private,8/23/02 0:00,7,,37.78343583,-122.4210986
31448,DPW Maintained,Prunus cerasifera :: Cherry Plum,243 Collingwood St,1,Sidewalk: Curb side : Cutout,Private,5/1/95 0:00,7,,37.75848166,-122.435823
38550,DPW Maintained,Prunus cerasifera :: Cherry Plum,1843 Jennings St,1,Sidewalk: Curb side : Cutout,Private,9/17/98 0:00,4,,37.72838334,-122.3873793
18875,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2300X Sacramento St,2,Sidewalk: Curb side : Cutout,Private,11/13/21 0:00,3,4x4,37.79026717,-122.4311387
42248,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',565 Natoma St,2,Sidewalk: Curb side : Cutout,Private,6/23/00 0:00,7,,37.77898912,-122.4091364
94102,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,252 Holyoke St,1,Sidewalk: Curb side : Cutout,Private,6/8/10 0:00,5,3x3,37.72810602,-122.4093534
235024,DPW Maintained,Pittosporum undulatum :: Victorian Box,553 Douglass St,1,Sidewalk: Curb side : Cutout,Private,1/10/86 0:00,12,Width 3ft,37.75473385,-122.4387663
34641,DPW Maintained,Prunus cerasifera :: Cherry Plum,1687 26th Ave,1,Sidewalk: Curb side : Cutout,Private,7/28/97 0:00,2,,37.75604299,-122.4842129
60384,DPW Maintained,Prunus domestica 'Mariposa' :: Mariposa Plum,1400 Palou Ave,1,Sidewalk: Curb side : Cutout,Private,10/26/82 0:00,4,,37.73203368,-122.387308
65957,DPW Maintained,Prunus serrulata :: Ornamental Cherry,2451 28th Ave,1,Sidewalk: Curb side : Cutout,Private,6/21/90 0:00,6,,37.74167641,-122.4853435
102286,Undocumented,Prunus spp :: Cherry,122 Hoffman Ave,1,Sidewalk: Curb side : Cutout,Private,6/16/14 0:00,26,4x4,37.75268643,-122.4409066
37953,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,701 Minnesota St,5,Sidewalk: Curb side : Cutout,Private,7/8/98 0:00,5,,37.76132598,-122.3904409
145839,DPW Maintained,Prunus cerasifera :: Cherry Plum,348 05th Ave,1,Sidewalk: Curb side : Cutout,DPW,3/29/18 0:00,3,Width 4ft,37.78212622,-122.4632059
213368,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1590 12th Ave,1,Sidewalk: Curb side : Cutout,Private,1/26/98 0:00,8,Width 3ft,37.7585305,-122.4690646
159380,DPW Maintained,Pittosporum crassifolium :: Karo Tree,321 Ellington Ave,1,Sidewalk: Curb side : Cutout,Private,10/5/17 9:55,3,Width 0ft,37.71290923,-122.4457496
40951,Prune Opt Out,Platanus x hispanica :: Sycamore: London Plane,2009 Green St,1,Sidewalk: Curb side : Cutout,Private,10/18/99 0:00,14,,37.79643697,-122.432542
31134,DPW Maintained,Prunus serrulata :: Ornamental Cherry,154 Hearst Ave,1,Sidewalk: Curb side : Cutout,Private,3/21/95 0:00,2,,37.73077028,-122.4410373
83665,Permitted Site,Prunus cerasifera 'Krauter vesuvius' :: Purple Leaf Plum Krauter Vesuvius,40 Hartford St,1,Sidewalk: Curb side : Cutout,Private,1/2/13 0:00,4,3x3,37.76191149,-122.4340538
60892,DPW Maintained,Pittosporum undulatum :: Victorian Box,940 Filbert St,1,Sidewalk: Curb side : Cutout,SFUSD,5/11/83 0:00,16,5x5,37.80076825,-122.4146766
50608,Permitted Site,Pittosporum undulatum :: Victorian Box,4067 23rd St,1,Sidewalk: Curb side : Cutout,Private,2/24/11 0:00,3,3x3,37.7528651,-122.4334862
50964,DPW Maintained,Prunus serrulata :: Ornamental Cherry,120 Commonwealth Ave,2,Sidewalk: Curb side : Cutout,Private,6/23/04 0:00,4,,37.78335343,-122.4555664
89654,DPW Maintained,Prunus serrulata :: Ornamental Cherry,3021 Anza St,1,Sidewalk: Curb side : Cutout,DPW,4/18/08 0:00,3,3x3,37.7782725,-122.4807337
31467,DPW Maintained,Pittosporum undulatum :: Victorian Box,511 Elizabeth St,1,Sidewalk: Curb side : Cutout,Private,5/1/95 0:00,13,,37.75213076,-122.4324693
103763,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,90X Frank Norris St,2,Sidewalk: Curb side : Cutout,DPW,11/1/09 0:00,3,3x3,37.78927035,-122.4195758
61320,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1477 Kansas St,1,Sidewalk: Curb side : Cutout,Private,2/9/84 0:00,16,,37.75095423,-122.4021157
85927,DPW Maintained,Prunus serrulata :: Ornamental Cherry,1722 26th Ave,1,Sidewalk: Curb side : Cutout,DPW,12/21/06 0:00,3,3x3,37.75526656,-122.4839778
181039,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,55 Newton St,1,Sidewalk: Curb side : Cutout,Private,4/8/17 0:00,3,Width 4ft,37.71378654,-122.4387344
58045,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',3672 Sacramento St,1,Sidewalk: Curb side : Cutout,Private,10/12/77 0:00,16,,37.7874657,-122.4531157
63267,DPW Maintained,Prunus serrulata :: Ornamental Cherry,2679 24th Ave,1,Sidewalk: Curb side : Cutout,Private,1/26/86 0:00,4,,37.73767892,-122.4807669
6526,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1200X Evans Ave,18,Median : Cutout,DPW,9/14/06 0:00,3,15,37.7395401,-122.3823324
59606,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1077 Tennessee St,1,Sidewalk: Curb side : Cutout,Private,2/26/81 0:00,1,3x3,37.75826067,-122.3891827
30888,DPW Maintained,Ficus retusa nitida :: Banyan Fig,412 Hayes St,2,Sidewalk: Curb side : Cutout,Private,3/8/95 0:00,19,4x4,37.77690169,-122.4233813
7778,DPW Maintained,Pittosporum undulatum :: Victorian Box,320X Fulton St,1,Sidewalk: Curb side : Cutout,DPW,8/24/12 0:00,3,3X3,37.77897819,-122.4220877
45078,DPW Maintained,Prunus cerasifera :: Cherry Plum,2011 29th Ave,1,Sidewalk: Curb side : Cutout,Private,5/8/01 0:00,2,,37.74976354,-122.4869732
65953,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1965 Pacific Ave,1,Sidewalk: Curb side : Cutout,Private,6/20/90 0:00,11,,37.79419859,-122.4275545
67653,DPW Maintained,Prunus cerasifera :: Cherry Plum,27 Pomona St,1,Sidewalk: Curb side : Cutout,Private,11/5/92 0:00,7,,37.73195932,-122.3933303
86325,DPW Maintained,Prunus serrulata :: Ornamental Cherry,2227 25th Ave,1,Sidewalk: Curb side : Cutout,DPW,12/18/06 0:00,3,3x3,37.74596614,-122.4824167
28872,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,240 02nd St,1,Sidewalk: Curb side : Cutout,DPW,2/11/06 0:00,3,3x3,37.78620148,-122.3976822
108527,Permitted Site,Prunus cerasifera 'Krauter vesuvius' :: Purple Leaf Plum Krauter Vesuvius,1685 18th Ave,1,Sidewalk: Curb side : Cutout,Private,12/23/14 0:00,3,3x3,37.75645739,-122.475627
8322,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1101 Geary Blvd,2,Sidewalk: Curb side : Cutout,DPW,10/10/17 11:52,3,3X5,37.78554664,-122.421935
5951,DPW Maintained,Pittosporum undulatum :: Victorian Box,1499X Eddy St,2,Sidewalk: Curb side : Cutout,DPW,5/6/92 0:00,6,3X3,37.78138473,-122.4321259
27892,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,280 The Embarcadero,22,Sidewalk: Curb side : Cutout,Port,1/31/01 0:00,12,,37.78301288,-122.3884284
9556,Permitted Site,Pittosporum spp :: Pittosporum spp,1195X Golden Gate Ave,9,Sidewalk: Curb side : Cutout,Office of Mayor,1/19/16 7:58,3,3X3,37.77973501,-122.4300625
40803,DPW Maintained,Pittosporum undulatum :: Victorian Box,2904 Jackson St,1,Sidewalk: Curb side : Cutout,Private,8/25/99 0:00,8,,37.79145205,-122.4430852
61071,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2611 Sutter St,1,Sidewalk: Curb side : Cutout,Private,9/1/83 0:00,10,,37.78466911,-122.4437966
26473,DPW Maintained,Pittosporum undulatum :: Victorian Box,104 Gold Mine Dr,1,Sidewalk: Curb side : Cutout,Private,8/13/11 0:00,1,3x3,37.74326484,-122.4379676
23576,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,3100X Van Ness Ave,2,Sidewalk: Curb side : Cutout,DPW,3/26/90 0:00,18,3x3,37.80413506,-122.425016
7761,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,455 Franklin St,3,Sidewalk: Curb side : Cutout,Private,5/26/92 0:00,6,3X3,37.77852092,-122.421714
28326,Permitted Site,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,3284 Mission St,1,Sidewalk: Curb side : Cutout,Private,1/10/04 0:00,6,3X3,37.74429809,-122.4208429
38238,DPW Maintained,Prunus cerasifera :: Cherry Plum,81 Langton St,4,Sidewalk: Curb side : Cutout,Private,7/21/98 0:00,5,,37.77658784,-122.4086713
42146,DPW Maintained,Prunus cerasifera :: Cherry Plum,739 18th Ave,1,Sidewalk: Curb side : Cutout,Private,6/21/00 0:00,6,,37.77399451,-122.4768566
64857,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,21 Almaden Ct,1,Sidewalk: Curb side : Cutout,Private,2/3/89 0:00,5,,37.78035502,-122.4580202
58712,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,688 Hayes St,1,Sidewalk: Curb side : Cutout,Private,5/10/79 0:00,12,3x3,37.77636146,-122.4276596
39290,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,2030 Harrison St,11,Sidewalk: Curb side : Cutout,Private,12/21/98 0:00,10,3x3,37.76460553,-122.4131317
13906,DPW Maintained,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,1063 Market St,2,Sidewalk: Curb side : Cutout,DPW,4/22/16 11:38,3,4x4,37.78102767,-122.4115648
86263,DPW Maintained,Prunus serrulata :: Ornamental Cherry,1706 25th Ave,1,Sidewalk: Curb side : Cutout,DPW,12/12/06 0:00,3,3x3,37.7556361,-122.4829225
68576,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,32 Sutro Heights Ave,1,Sidewalk: Curb side : Cutout,Private,10/18/93 0:00,7,,37.7762416,-122.5075926
30439,DPW Maintained,Pittosporum undulatum :: Victorian Box,387 Union St,1,Sidewalk: Curb side : Cutout,Private,5/11/56 0:00,15,,37.80080003,-122.4058268
96001,DPW Maintained,Prunus x yedoensis :: Yoshino Cherry,321 Topeka Ave,1,Sidewalk: Curb side : Cutout,Private,8/16/11 0:00,3,3x3,37.73159625,-122.3953304
3775,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,6 Carpenter Ct,1,Sidewalk: Curb side : Cutout,DPW,2/2/90 0:00,6,3X3,37.73487828,-122.3848431
